video_id,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type,category,corpus,color
yvg7idYiwaw,13.71,-2.65,-6.85,1.02,-3.39,0.0700000000000001,Involved persuasion,Sports,Y,2
YvHDzRnPzDI,-4.77,-0.28,-2.03,-6.77,-3.92,-2.07,General narrative exposition,Science & Technology,Y,2
yWEIToAT5rc,24.29,-4.61,-1.47,3.88,-0.33,1.64,Informational interaction,Education,Y,2
YWeP23x0pdo,16.58,-4.25,-3.65,2.47,-0.62,2.21,Involved persuasion,People & Blogs,Y,2
yWFZcMVoG8E,6.9,-4.5,-0.25,-1.24,-1.05,0.53,Involved persuasion,Science & Technology,Y,2
YWgUrz7z05o,27.05,-3.72,-2.75,0.27,3.06,-0.24,Informational interaction,People & Blogs,Y,2
YWQRTJAarOU,21.29,-4.9,-1.71,3.14,-2.99,2.43,Informational interaction,Education,Y,2
yx-VFNOrYoI,17.73,-5.62,-2.99,-2.92,-1.13,-3.5,Informational interaction,Gaming,Y,2
YxdqYq-sbJo,17.54,-5.06,-3.25,6.28,-1.43,2.67,Involved persuasion,Education,Y,2
YxiXfWxWZUQ,9.85,-3.56,-4.98,-3.21,-1.67,3.67,Involved persuasion,Music,Y,2
YXjYDyqqRUg,35.0,-4.82,0.21,5.53,-1.84,2.12,Informational interaction,Education,Y,2
yxVYFORbs9E,24.15,-4.94,-1.1,-0.76,-0.37,1.07,Informational interaction,Science & Technology,Y,2
yy-muQwcDD4,-10.71,0.36,4.27,4.23,1.36,0.45,General narrative exposition,News & Politics,Y,2
yy3EsWLDAnU,6.68,-1.17,5.55111512312578e-17,1.95,0.09,0.12,Involved persuasion,Entertainment,Y,2
YzBxhvq8PhM,8.15,-6.54,0.97,-4.73,-2.64,0.53,Involved persuasion,Entertainment,Y,2
YZjCNbRCQxU,45.67,-4.32,-3.88,-1.5,-0.91,1.07,Intimate interpersonal interaction,Entertainment,Y,2
y_dNfVFx8C0,32.51,-3.81,-1.86,1.62,-1.12,-0.93,Informational interaction,Howto & Style,Y,2
y_xKagIkAA0,16.88,0.0699999999999999,-0.66,-1.69,0.63,0.74,Involved persuasion,Nonprofits & Activism,Y,2
z-Z8tkxQyNg,9.39,-2.32,-0.17,4.62,2.44,3.8,Involved persuasion,News & Politics,Y,2
Z1k6Lj7f1tE,20.83,-4.02,-3.74,-2.34,1.36,0.23,Informational interaction,Entertainment,Y,2
z21deggyEfs,16.26,-3.49,4.05,2.07,-2.27,-1.03,Involved persuasion,Education,Y,2
Z3ipL40z6HA,-1.37,-4.29,-0.22,-9.27,3.71,0.34,General narrative exposition,Gaming,Y,2
Z48e-ecTzn4,26.04,-3.57,-1.95,-0.16,-2.12,-0.57,Informational interaction,Entertainment,Y,2
Z5NkrkQltUQ,-0.94,-2.78,1.4,-2.78,-2.77,0.1,Involved persuasion,News & Politics,Y,2
Z5OFqGzhdrU,11.96,-2.2,1.95,-2.19,-0.94,0.43,Involved persuasion,Education,Y,2
z614O5WkInI,24.22,-3.07,-0.77,2.44,-1.36,1.39,Informational interaction,People & Blogs,Y,2
Z6nnKvf8yAM,16.16,-0.0299999999999999,-1.47,-0.55,1.97,0.0499999999999999,Involved persuasion,Gaming,Y,2
Z7gSNTRSFRI,2.84,-2.41,-3.34,-4.03,-1.89,-1.43,Involved persuasion,Sports,Y,2
z7PGjNirLvM,42.51,-6.27,-3.98,-9.27,-2.41,-3.5,Intimate interpersonal interaction,Music,Y,2
z7vj_3UmM9U,35.1,-0.48,-1.93,0.41,-2.18,0.64,Informational interaction,Comedy,Y,2
Z98qbJQAzs8,2.8,-4.2,0.37,-1.22,-0.49,-0.09,Involved persuasion,Science & Technology,Y,2
zaEIQrbgCvs,2.19,0.98,-1.29,-0.91,-0.39,4.46,Involved persuasion,News & Politics,Y,2
ZajjUGGe89I,6.61,-0.13,-0.16,1.11,3.08,2.35,Involved persuasion,Gaming,Y,2
ZbkbNXHwckE,11.34,-3.84,-0.14,-0.4,0.76,-0.73,Involved persuasion,News & Politics,Y,2
ZE6s14EOmNg,32.55,-4.25,-3.37,-0.96,-3.1,0.73,Informational interaction,Gaming,Y,2
ZeETKr9jrjw,9.97,0.76,-0.42,2.36,1.36,4.64,Involved persuasion,Entertainment,Y,2
zEMbz0vyHns,31.69,-4.35,-2.13,6.94,-1.31,0.7,Informational interaction,Howto & Style,Y,2
ZF33aSA0DNU,42.97,-5.03,-4.37,-3.3,-3.55,-1.74,Intimate interpersonal interaction,People & Blogs,Y,2
zfwrg5r5YEs,-1.13,-4.44,6.56,3.44,-1.35,0.48,Involved persuasion,People & Blogs,Y,2
zGrJJ3HWAtI,24.35,-5.83,-3.15,4.3,0.82,3.33,Informational interaction,People & Blogs,Y,2
Zh7MlbMcEq4,19.85,-3.33,-3.96,-4.37,-0.85,-1.03,Informational interaction,Sports,Y,2
zhdYIcOm0UI,-3.81,-3.36,5.34,1.67,-0.37,1.78,Involved persuasion,Science & Technology,Y,2
zHi14J0QUtg,24.8,-2.92,-3.33,-1.3,-2.72,-0.45,Informational interaction,Gaming,Y,2
zhVR8xCnCkY,24.73,-3.1,1.48,-1.57,-2.78,3.65,Informational interaction,Entertainment,Y,2
ziXPgr8hiLM,-4.39,-2.17,-3.17,-3.99,-2.3,0.0700000000000001,General narrative exposition,Sports,Y,2
ZjkUJr1fmn8,3.9,-5.27,-4.0,-4.27,-3.92,4.36,Situated reportage,Entertainment,Y,2
ZJnoVxCq7Ik,14.27,-4.15,0.88,-1.79,-2.24,2.19,Involved persuasion,Education,Y,2
zjV8f4sICR8,40.53,0.36,2.24,-4.65,-1.21,-3.5,Intimate interpersonal interaction,People & Blogs,Y,2
zkIHj5nAl_c,19.37,-4.17,-2.57,-2.91,-0.86,1.24,Informational interaction,Autos & Vehicles,Y,2
zKO4kXzaWAU,23.17,-2.91,-2.19,-2.3,-0.92,-0.53,Informational interaction,People & Blogs,Y,2
ZkvgKRuPsQU,14.54,-3.28,-2.49,-0.31,-0.39,0.47,Involved persuasion,Film & Animation,Y,2
zkWfdrz2doM,15.01,-2.97,-0.37,-1.85,-2.26,-0.17,Involved persuasion,Gaming,Y,2
ZL5qv1PBjRE,17.86,-5.81,-1.47,7.48,-0.0099999999999997,0.0700000000000001,Involved persuasion,Howto & Style,Y,2
Zlok3E0xkB8,16.72,-5.7,-0.26,3.0,-1.52,2.16,Involved persuasion,Education,Y,2
ZMfEmHvYtO8,17.39,-6.11,-0.58,5.88,-2.79,7.45,Involved persuasion,Education,Y,2
zMpLAs_8ngg,13.36,-4.9,0.2,1.46,-0.21,2.36,Involved persuasion,News & Politics,Y,2
ZmS6m5cDPKM,31.63,-2.11,-1.15,3.51,-2.83,-1.26,Informational interaction,People & Blogs,Y,2
zmT4WFdA4-Q,11.47,-1.81,0.76,1.32,-1.39,2.14,Involved persuasion,Sports,Y,2
Zn-ySb5YpmE,33.72,-2.94,-3.65,-1.23,-2.17,-1.24,Informational interaction,Gaming,Y,2
Zn4Ntl-AyNA,15.01,-3.14,-1.01,-1.01,0.93,-0.61,Involved persuasion,Autos & Vehicles,Y,2
zNDTKIs3-wc,33.39,-0.43,-1.32,-1.97,-3.01,1.89,Informational interaction,Gaming,Y,2
zNihzMIIfp0,20.01,-5.01,-4.16,4.91,0.02,0.99,Informational interaction,Film & Animation,Y,2
zOj_Cgvmgj4,22.67,-3.06,-2.91,-0.31,-0.79,-1.08,Informational interaction,Education,Y,2
ZoWZBcJhMic,7.21,-3.83,2.39,2.02,-0.73,-0.59,Involved persuasion,Gaming,Y,2
Zpu92pZ6eso,21.21,-2.09,-1.22,1.54,-2.31,1.65,Informational interaction,Entertainment,Y,2
Zq-JvSW0PTE,16.12,-6.14,0.45,8.98,0.9,2.91,Involved persuasion,Science & Technology,Y,2
ZQg2ubOCSbw,13.37,-3.91,-0.27,0.12,-1.34,3.71,Involved persuasion,Education,Y,2
ZriAzVX2MWA,22.53,-4.78,-2.29,-0.62,-2.25,1.97,Informational interaction,Autos & Vehicles,Y,2
ZRPT5LPxal8,13.57,-2.36,0.69,-4.1,-2.06,0.34,Involved persuasion,Sports,Y,2
zrRIqmhCKEI,24.02,-3.29,-1.66,2.76,-2.96,-0.62,Informational interaction,Gaming,Y,2
ZRXcr3P1sRE,26.29,-3.23,-1.08,-3.23,0.21,2.37,Informational interaction,People & Blogs,Y,2
zSST8kiFGaM,6.88,-2.97,1.18,-8.25,-3.92,-0.17,Involved persuasion,Education,Y,2
ztbd3kfN5UQ,39.1,-0.69,1.34,-0.61,-2.74,5.4,Intimate interpersonal interaction,People & Blogs,Y,2
ZTEQqDXDmKA,14.22,-3.63,-1.41,0.81,-0.17,2.86,Involved persuasion,People & Blogs,Y,2
zURe-gRliRE,17.04,-4.22,-2.26,-1.47,-1.35,-0.07,Informational interaction,Autos & Vehicles,Y,2
zV3ff0ZT8s4,21.55,-4.44,-2.46,0.5,-0.52,1.4,Informational interaction,Education,Y,2
Zvv_HpwpzRg,27.08,-5.29,-2.48,6.2,-1.25,6.14,Informational interaction,Education,Y,2
ZW9GO_1eSz4,40.09,-4.68,-5.28,11.13,-3.92,2.76,Intimate interpersonal interaction,Gaming,Y,2
ZwthDPP_ZZE,25.13,-5.09,2.29,2.26,-1.76,2.35,Informational interaction,Education,Y,2
ZwZKeNWjAew,-2.06,-1.22,0.84,-5.03,-2.83,2.71,General narrative exposition,Sports,Y,2
zX5cueL1Gfk,-12.39,-2.87,1.66,0.56,3.87,-0.95,Scientific exposition,People & Blogs,Y,2
zY3yWRflU9k,5.37,-4.48,0.0600000000000001,9.38,0.74,1.08,Involved persuasion,Gaming,Y,2
Zy9mUKVttoU,22.15,3.66,1.49,-3.14,-3.92,-3.5,Informational interaction,Film & Animation,Y,2
Zyawt5nYVXw,36.2,-2.29,-3.41,-5.41,-1.19,-0.74,Informational interaction,Gaming,Y,2
ZyMd4OCDN-M,17.5,-3.21,-0.47,-0.39,0.48,4.43,Involved persuasion,Travel & Events,Y,2
ZYx6t6gHAxg,26.12,-4.67,-0.0400000000000003,0.45,-2.06,3.22,Informational interaction,Entertainment,Y,2
ZZDjoQptE4U,14.96,-5.86,-4.24,-5.92,-2.65,-0.21,Involved persuasion,Entertainment,Y,2
zZjEUhL4Gg8,20.37,-4.49,-2.06,-2.62,-2.69,0.58,Informational interaction,Gaming,Y,2
zzjNlL2SdUU,16.54,-2.35,3.47,-1.0,-1.66,3.99,Involved persuasion,Science & Technology,Y,2
zZV26mNYw_k,27.78,-4.35,-4.56,1.35,-0.66,-0.12,Informational interaction,Entertainment,Y,2
Zz_9ytreAy4,-1.47,2.76,1.82,-1.21,2.32,-0.26,General narrative exposition,Entertainment,Y,2
z_A9QXbHOes,15.65,-4.38,0.25,6.91,1.04,-0.48,Involved persuasion,Education,Y,2
Z_jpQI4kaqE,25.65,-3.87,-1.28,0.39,-1.99,0.02,Informational interaction,Film & Animation,Y,2
Z_oSy3YzUFc,36.23,-4.27,-1.51,3.06,-1.49,0.85,Informational interaction,Education,Y,2
Z_tpcQfNh1k,24.58,-1.33,-1.41,-2.57,0.46,0.88,Informational interaction,Music,Y,2
Z_utDKDNS0Q,8.56,-5.56,-3.15,-2.93,-2.35,0.4,Involved persuasion,Gaming,Y,2
z_YXd_ojf3o,37.58,-0.96,-2.8,-1.23,-2.8,-0.83,Informational interaction,Gaming,Y,2
_18xpepmbcE,34.65,-2.5,0.17,-4.92,-2.03,0.01,Informational interaction,Music,Y,2
_3RXHQFN8GA,25.99,-4.37,-3.82,1.17,-0.85,0.12,Informational interaction,Gaming,Y,2
_3s14F5r8bM,11.87,0.51,-3.95,3.32,2.86,-0.93,Involved persuasion,Gaming,Y,2
_A-8pigRxhs,-8.87,-1.28,3.25,-0.58,3.25,-0.57,General narrative exposition,Entertainment,Y,2
_AdMa88Fx3s,9.16,2.39,-1.79,-2.87,-1.02,-0.62,Imaginative narrative,Entertainment,Y,2
_as08zaDVIE,22.01,-2.2,-5.24,-4.22,-3.92,-0.59,Informational interaction,Gaming,Y,2
_BS6VVsKYG8,11.11,-5.03,-3.84,-1.92,-3.31,2.67,Involved persuasion,People & Blogs,Y,2
_DkD46gsrd0,-2.33,-1.74,4.27,4.28,0.64,-0.19,Involved persuasion,Gaming,Y,2
_dV_Ja6DpzM,17.53,-0.25,5.88,6.08,-0.81,2.95,Involved persuasion,Education,Y,2
_EUZss7ZAS8,4.25,-4.49,2.65,0.87,3.16,1.62,Involved persuasion,Science & Technology,Y,2
_FojDFDN99U,5.77,-0.78,-4.28,-1.28,-1.11,-0.31,Imaginative narrative,Sports,Y,2
_g7uu6GT-eo,5.28,-3.99,-4.57,-4.52,-3.24,-0.0199999999999998,Situated reportage,Sports,Y,2
_Hq0OzL-kT0,32.95,-3.8,-6.17,-2.45,-2.97,6.78,Informational interaction,Science & Technology,Y,2
_IAgbb005PE,24.9,-5.46,-2.34,-3.52,-3.92,-0.45,Informational interaction,Entertainment,Y,2
_ix5vR1JvvY,1.93,-7.09,-2.45,-2.11,-3.92,-1.4,Involved persuasion,People & Blogs,Y,2
_JT2srr8aXI,30.45,-4.69,-2.18,0.76,0.93,1.0,Informational interaction,Education,Y,2
_krTJUW6dzw,35.4,-6.09,-2.64,2.28,-3.38,-0.45,Informational interaction,Education,Y,2
_KTmVx1GYu0,24.58,-2.71,-1.77,1.42,0.38,1.21,Informational interaction,Education,Y,2
_Kxuo3TJtQI,1.63,-7.23,3.12,-4.81,2.35,3.3,Involved persuasion,Music,Y,2
_LzZYqb_VoM,14.51,-6.15,-0.88,6.63,-3.92,-0.64,Involved persuasion,Education,Y,2
_mKq0jRbkC0,25.15,-1.02,-1.32,3.63,-1.09,-0.27,Informational interaction,Education,Y,2
_nmlrc6EBKA,21.88,-4.93,-5.05,4.43,0.94,5.6,Informational interaction,Film & Animation,Y,2
_NWFwxhcueg,26.72,-5.09,-3.84,7.73,-2.83,2.07,Informational interaction,Comedy,Y,2
_NyK07pWpkc,20.61,-4.97,-1.9,-0.35,-2.23,3.69,Informational interaction,People & Blogs,Y,2
_o5WFhvf9y4,-8.53,-5.15,3.52,-0.8,3.08,-0.5,General narrative exposition,Education,Y,2
_otKCitReHo,17.89,-4.56,-2.14,-3.43,-2.75,0.71,Informational interaction,Entertainment,Y,2
_qoGtiL4ztU,17.8,-5.25,-5.68,1.46,-1.58,1.88,Informational interaction,Gaming,Y,2
_rOR4pscpME,15.49,-2.78,-0.1,2.23,-2.51,0.69,Involved persuasion,Sports,Y,2
_rp_Z-uIC_E,7.87,-2.38,0.46,5.02,2.06,0.86,Involved persuasion,People & Blogs,Y,2
_sdCPcpamcw,13.28,-5.33,-2.82,-0.91,-2.63,1.24,Involved persuasion,Autos & Vehicles,Y,2
_SwcGd6bXPM,19.21,1.73,-1.44,0.27,-1.01,-2.95,Informational interaction,Sports,Y,2
_tcUogFo9yE,-8.01,-0.69,1.77,2.32,2.1,1.57,General narrative exposition,Education,Y,2
_tLBFwB9oIE,2.37,-4.57,2.43,0.59,0.39,1.51,Involved persuasion,Education,Y,2
_TrNIPegIXA,22.69,-3.66,-1.43,-0.87,-1.9,2.5,Informational interaction,Entertainment,Y,2
_UaXppHBl2M,28.02,-2.87,-3.53,1.51,-3.23,-0.17,Informational interaction,Gaming,Y,2
_viYBvonHWc,28.46,-0.65,-2.98,1.02,-2.8,-0.33,Informational interaction,Film & Animation,Y,2
_VobBt5mLv8,17.49,-5.17,-7.98,4.58,-1.39,3.22,Informational interaction,Entertainment,Y,2
_Wkr2TdGWEY,-1.38,-2.8,-4.94,-2.18,-2.46,-0.47,Situated reportage,Sports,Y,2
_xjUYfucaG0,22.84,-4.37,-5.28,7.64,-0.49,0.77,Informational interaction,Gaming,Y,2
__1wUcb6fss,-4.12,-2.67,-1.59,4.23,1.1,-0.99,General narrative exposition,Science & Technology,Y,2
SFT2,27.29,-3.8,-1.46,-4.12,-0.61,-2.02,Informational interaction,,B,4
SUDM,25.18,-2.24,-0.43,-4.41,-3.06,-2.45,Informational interaction,,B,4
S9B9,30.1,-0.45,-1.34,0.4,-2.06,-0.17,Informational interaction,,B,4
SNRP,25.42,-1.97,-0.43,4.45,-0.76,0.38,Informational interaction,,B,4
SMZV,28.46,-2.69,-0.5,0.32,-1.79,-1.43,Informational interaction,,B,4
S9ZL,29.58,-1.86,-0.96,-0.68,-1.81,-0.19,Informational interaction,,B,4
S7DT,30.34,-3.6,-0.94,-1.34,-2.86,-1.47,Informational interaction,,B,4
SB9K,28.92,-3.01,-1.48,0.6,-1.59,0.39,Informational interaction,,B,4
ST56,34.7,-3.46,-1.87,1.27,-2.0,0.9,Informational interaction,,B,4
SKDP,24.57,-2.42,-1.44,-0.75,-2.25,-1.13,Informational interaction,,B,4
SKPP,32.72,-0.93,-0.97,-1.55,-0.91,1.65,Informational interaction,,B,4
S376,24.8,-0.39,-2.08,0.45,-0.87,-0.69,Informational interaction,,B,4
SNA4,30.36,-1.09,-3.57,-1.7,-2.18,-1.43,Informational interaction,,B,4
SBKN,26.03,-1.31,-0.47,-0.79,-2.15,-0.55,Informational interaction,,B,4
SRNC,27.7,-2.81,-1.84,-0.61,-2.64,-0.3,Informational interaction,,B,4
S68F,30.8,1.88,-0.43,-1.38,-1.52,0.14,Informational interaction,,B,4
SDZC,30.98,-0.74,-2.39,1.16,-1.7,-0.71,Informational interaction,,B,4
STBF,30.63,-1.93,-1.5,-3.46,-2.54,-1.15,Informational interaction,,B,4
SKZX,27.8,0.04,-2.57,1.28,-2.62,-0.91,Informational interaction,,B,4
S4JC,29.19,0.49,-2.67,-3.48,-2.68,-0.61,Informational interaction,,B,4
SYEF,29.49,-2.07,-3.56,0.81,-1.27,-0.38,Informational interaction,,B,4
SNK6,31.51,0.11,-1.21,-1.28,-2.39,-1.33,Informational interaction,,B,4
SA6W,27.87,-3.02,-2.17,-3.61,-1.31,-0.28,Informational interaction,,B,4
S8J6,29.66,-3.31,-1.49,0.05,-2.48,-0.02,Informational interaction,,B,4
SPYH,30.38,-1.61,-3.41,-0.63,-1.61,-0.81,Informational interaction,,B,4
STG9,24.1,-3.09,-0.19,-2.0,-1.3,-0.48,Informational interaction,,B,4
SB49,28.13,-1.25,-0.87,-0.73,-1.6,0.67,Informational interaction,,B,4
SJH6,29.01,-0.31,-2.68,-0.49,-2.04,-0.61,Informational interaction,,B,4
S3XC,26.05,-2.88,-0.88,-1.71,-0.88,0.07,Informational interaction,,B,4
S4HW,29.76,-1.36,-1.43,0.04,-2.06,-0.62,Informational interaction,,B,4
SE4X,23.29,-0.73,-0.24,-0.59,-2.14,-0.77,Informational interaction,,B,4
SLH6,30.61,-2.64,0.37,-0.36,-1.63,0.05,Informational interaction,,B,4
SN27,22.18,-1.94,2.74,-3.57,-1.47,-0.62,Informational interaction,,B,4
SNCG,25.11,-3.12,-0.46,-1.69,-1.5,-0.65,Informational interaction,,B,4
SFLQ,29.52,-0.89,-3.78,1.61,-1.0,-1.38,Informational interaction,,B,4
SNMZ,32.73,-0.41,-2.1,1.18,-0.98,-0.74,Informational interaction,,B,4
STRH,31.15,-5.28,1.82,-1.81,-2.68,-0.76,Informational interaction,,B,4
SV49,27.03,-2.67,0.19,-0.57,-1.79,-0.67,Informational interaction,,B,4
SBYC,24.53,0.38,-2.07,1.84,-1.46,-0.12,Informational interaction,,B,4
SUVL,28.68,-2.42,-1.07,-1.23,-1.92,-1.05,Informational interaction,,B,4
SMKK,21.46,-1.04,-0.75,0.17,-2.39,-0.8,Informational interaction,,B,4
S3GS,29.61,-2.59,-0.63,3.12,-1.61,-0.64,Informational interaction,,B,4
SGN8,28.76,-2.66,-1.58,1.09,-1.34,0.17,Informational interaction,,B,4
SDJL,25.12,-0.42,-2.36,-1.1,-2.06,-0.01,Informational interaction,,B,4
SQ68,28.23,-2.83,-0.41,-2.52,-2.82,0.97,Informational interaction,,B,4
SR7T,30.13,0.02,-0.97,-0.91,-2.04,-0.61,Informational interaction,,B,4
SVD4,29.76,-0.32,-1.42,1.84,-2.01,-0.48,Informational interaction,,B,4
SC2T,25.76,0.28,-0.2,-1.8,-2.13,-1.12,Informational interaction,,B,4
SYFN,23.14,-4.24,-1.15,-1.07,-2.43,0.03,Informational interaction,,B,4
S527,30.76,-4.25,-2.16,0.38,-2.73,-0.29,Informational interaction,,B,4
SXLD,30.97,0.56,-3.74,3.31,-2.58,-0.88,Informational interaction,,B,4
S3U3,28.89,-0.34,-1.55,-0.73,-1.86,-1.03,Informational interaction,,B,4
SZ95,29.46,-2.46,-1.81,0.86,-2.21,-1.33,Informational interaction,,B,4
S59W,31.73,-0.76,-1.61,-0.09,-2.47,-0.71,Informational interaction,,B,4
S4QF,28.36,-1.45,-1.95,-0.7,-2.12,-0.29,Informational interaction,,B,4
SKJ6,31.48,-2.21,-1.14,0.85,-2.25,-0.81,Informational interaction,,B,4
SUPV,22.02,-2.82,0.4,-3.61,-1.85,-0.43,Informational interaction,,B,4
S5DJ,27.26,-1.07,-0.35,-3.59,-2.19,-0.23,Informational interaction,,B,4
SFJ2,31.16,-1.98,-1.8,-4.06,-2.17,-0.62,Informational interaction,,B,4
SGBC,27.99,-0.28,-1.24,-1.26,-3.18,-0.52,Informational interaction,,B,4
STH5,26.9,-3.31,-3.25,-1.06,-2.71,-0.6,Informational interaction,,B,4
SK8T,21.94,-1.44,-1.01,-1.06,-1.71,-1.0,Informational interaction,,B,4
SVN6,24.45,-2.14,0.18,0.58,-0.4,0.08,Informational interaction,,B,4
SVET,32.07,-3.08,-0.04,-1.28,-2.34,-0.35,Informational interaction,,B,4
SG4R,39.81,-2.62,-1.47,-0.96,-2.58,-0.22,Intimate interpersonal interaction,,B,4
SNNG,33.0,3.95,-1.0,-0.15,-1.98,1.12,Informational interaction,,B,4
SJSS,31.99,-3.06,-1.9,-2.42,-2.67,-1.1,Informational interaction,,B,4
SGYW,33.62,-1.71,-0.65,-2.78,-2.94,-0.57,Informational interaction,,B,4
SPZR,36.6,-3.05,-3.05,1.76,-0.66,-0.4,Informational interaction,,B,4
SFXE,25.57,-1.66,0.44,-1.61,-1.99,-1.41,Informational interaction,,B,4
SBBC,29.39,0.91,-2.01,-1.49,-1.73,-1.57,Informational interaction,,B,4
SEGU,34.06,-1.85,-1.44,0.37,-1.94,-0.31,Informational interaction,,B,4
SMEB,28.08,-1.66,-1.55,-0.6,-1.83,-0.9,Informational interaction,,B,4
SP3Q,44.07,-3.77,-1.57,1.02,-3.07,-0.6,Intimate interpersonal interaction,,B,4
SRHV,28.33,-1.54,-1.74,-2.15,-2.02,-1.0,Informational interaction,,B,4
SC8H,23.78,0.53,0.44,-1.27,-1.74,-0.27,Informational interaction,,B,4
SXR9,30.85,-1.56,-0.43,1.33,-2.4,-0.88,Informational interaction,,B,4
S7MU,38.45,-3.19,-0.53,0.22,-2.35,-0.69,Intimate interpersonal interaction,,B,4
S78E,32.41,-2.44,-3.31,-0.37,-2.05,-0.33,Informational interaction,,B,4
SJSC,28.59,0.14,-1.63,-0.73,-1.95,-1.24,Informational interaction,,B,4
SGMQ,30.32,-3.54,-0.59,1.11,-2.87,-0.84,Informational interaction,,B,4
S2TC,27.81,-1.45,-2.87,-2.23,-1.23,-1.59,Informational interaction,,B,4
SJAW,35.51,-2.27,-3.22,3.3,-3.06,-0.22,Informational interaction,,B,4
SECU,28.24,-1.67,-0.95,-1.24,-2.27,-0.5,Informational interaction,,B,4
SWZA,31.91,-1.68,-2.97,-0.88,-2.53,0.6,Informational interaction,,B,4
S8SH,21.33,-1.7,-1.02,-2.05,-1.76,-0.12,Informational interaction,,B,4
SHXF,22.84,-1.59,-1.97,0.55,-1.2,0.81,Informational interaction,,B,4
S6UQ,33.86,-1.97,-1.49,0.78,-1.67,-0.69,Informational interaction,,B,4
SWYP,36.1,-2.02,-1.7,1.6,-2.08,-1.24,Informational interaction,,B,4
SKJQ,26.74,-3.82,-3.21,3.56,-2.22,-0.12,Informational interaction,,B,4
SK7X,35.27,-2.71,0.05,0.33,-2.85,0.4,Informational interaction,,B,4
SGAW,28.67,1.11e-16,-3.02,-1.29,-1.8,0.17,Informational interaction,,B,4
S954,35.99,-1.97,-1.37,0.84,-2.29,-0.88,Informational interaction,,B,4
SQRA,30.26,-3.44,-2.2,-1.63,-2.88,-0.67,Informational interaction,,B,4
SGWU,28.18,-1.33,-1.3,-2.74,-1.63,-0.86,Informational interaction,,B,4
SAAF,30.22,-1.3,-0.39,-1.76,-2.68,-0.08,Informational interaction,,B,4
S7NJ,25.17,-2.52,-3.08,1.82,-2.13,-0.83,Informational interaction,,B,4
SE58,30.63,-2.76,-1.12,2.19,-1.79,0.34,Informational interaction,,B,4
SPYD,34.99,-2.09,-0.77,-0.66,-2.76,-0.34,Informational interaction,,B,4
SJ5D,26.64,-1.21,-2.17,-1.13,-1.98,-0.74,Informational interaction,,B,4
SLRY,34.24,-2.64,-0.93,-0.13,-3.14,-1.31,Informational interaction,,B,4
SFYP,29.22,-1.04,-1.04,-2.77,-1.99,-0.24,Informational interaction,,B,4
S8K9,34.8,-3.14,-1.45,3.37,-1.96,-1.24,Informational interaction,,B,4
S59R,29.24,-2.21,-2.67,6.93,-1.94,-0.24,Informational interaction,,B,4
SPTA,27.93,-1.96,-2.71,0.13,-1.8,-0.73,Informational interaction,,B,4
S5UJ,34.66,-1.93,-1.93,-1.05,-2.17,-0.34,Informational interaction,,B,4
SM88,30.73,-1.51,-1.36,-2.41,-2.39,-0.77,Informational interaction,,B,4
SH5J,29.5,0.77,-1.43,-0.17,-1.61,-0.95,Informational interaction,,B,4
S8G6,34.24,-3.22,-1.04,7.35,-2.15,-1.62,Informational interaction,,B,4
SEDD,27.96,-0.57,-2.07,-2.82,-3.29,-0.12,Informational interaction,,B,4
SECS,30.18,-1.65,-0.5,0.14,-2.21,-0.52,Informational interaction,,B,4
SV2N,27.01,0.02,-0.33,0.82,-1.96,-0.55,Informational interaction,,B,4
SJN6,32.84,-2.72,-1.01,0.24,-0.42,-0.21,Informational interaction,,B,4
SZT4,26.01,-0.72,-1.91,0.84,-0.86,-0.79,Informational interaction,,B,4
SHVF,31.77,-2.79,-2.03,3.88,-1.89,-0.9,Informational interaction,,B,4
SHZP,29.58,-1.75,-0.21,1.18,-2.9,-0.73,Informational interaction,,B,4
SZ94,26.45,-1.94,0.33,1.87,-1.59,0.08,Informational interaction,,B,4
SBFR,31.91,-2.67,-2.03,0.64,-0.58,-0.04,Informational interaction,,B,4
S8LS,28.81,-1.72,-1.78,0.2,-1.45,-1.22,Informational interaction,,B,4
SMW8,28.28,-2.23,-1.25,-0.38,-1.65,-0.77,Informational interaction,,B,4
SB32,25.34,1.38,-2.37,0.74,-2.1,-1.09,Informational interaction,,B,4
SM6J,28.31,-2.0,-3.3,-1.82,-1.09,-1.93,Informational interaction,,B,4
SF3V,26.82,-0.44,-0.82,-1.81,-1.8,-0.43,Informational interaction,,B,4
SY2F,37.1,-1.59,-3.33,0.07,-2.91,0.82,Informational interaction,,B,4
S78P,24.6,-1.58,-1.14,-1.44,-2.56,-0.61,Informational interaction,,B,4
S6A5,25.61,0.84,-0.21,-1.47,-1.8,-0.43,Informational interaction,,B,4
S2GC,31.37,-1.43,-1.33,-1.13,-2.14,0.58,Informational interaction,,B,4
SKPB,28.15,-1.93,-0.43,-2.01,-1.55,-0.83,Informational interaction,,B,4
SVBG,29.78,-1.81,-1.76,0.95,-0.26,0.15,Informational interaction,,B,4
SP84,23.46,-2.51,0.94,-3.42,-1.42,-0.17,Informational interaction,,B,4
SV4W,29.74,-2.25,-0.15,0.51,-2.52,-0.13,Informational interaction,,B,4
SFZ9,21.11,-3.12,0.09,-1.51,-2.35,-0.55,Informational interaction,,B,4
